,count,addr,dist,long,lat,type
1065,834,서울 관악구 봉천동 738-312,0.67,126.9471,37.4869,cctv
1066,835,서울 관악구 봉천동 820-1,0.66,126.947,37.4868,cctv
1067,836,서울 관악구 봉천동 33-2,0.94,126.9551,37.4841,cctv
1068,837,서울 관악구 봉천동 32-5,0.94,126.9552,37.4841,cctv
1069,838,서울 관악구 봉천동 33-2,0.92,126.955,37.484,cctv
1070,839,서울 관악구 봉천동 33-2,0.92,126.955,37.484,cctv
1071,840,서울 관악구 봉천동 33-2,0.94,126.9551,37.4841,cctv
1072,841,서울 관악구 봉천동 33-2,0.92,126.9548,37.4843,cctv
1073,842,서울 관악구 봉천동 33-2,0.94,126.955,37.4843,cctv
1074,843,서울 관악구 봉천동 33-2,0.92,126.9548,37.4842,cctv
1075,844,서울 관악구 봉천동 32-8,0.91,126.9547,37.4842,cctv
1076,845,서울 관악구 봉천동 33-2,0.93,126.9549,37.4844,cctv
1077,846,서울 관악구 봉천동 979-3,0.65,126.9524,37.4798,cctv
1078,847,서울 관악구 봉천동 863-1,0.64,126.9524,37.4801,cctv
1079,848,서울 관악구 봉천동 979-2,0.65,126.9525,37.4803,cctv
1080,849,서울 관악구 봉천동 976-1,0.76,126.9537,37.482,cctv
1081,850,서울 관악구 봉천동 973-1,0.75,126.9536,37.4821,cctv
1082,851,서울 관악구 봉천동 976-1,0.74,126.9535,37.482,cctv
1083,852,서울 관악구 봉천동 974,0.74,126.9535,37.4822,cctv
1084,853,서울 관악구 봉천동 978-12,0.84,126.9372,37.4852,cctv
1085,854,서울 관악구 봉천동 976-15,0.83,126.9373,37.4852,cctv
1086,855,서울 관악구 봉천동 976-15,0.86,126.937,37.4853,cctv
1087,856,서울 관악구 봉천동 976-15,0.84,126.9373,37.4853,cctv
1088,857,서울 관악구 봉천동 1732-7,0.69,126.9432,37.4751,cctv
1089,858,서울 관악구 봉천동 1731-2,0.68,126.9432,37.4752,cctv
1090,859,서울 관악구 봉천동 464-7,0.68,126.9483,37.4867,cctv
1091,860,서울 관악구 봉천동 1693-15,0.61,126.9406,37.477,cctv
1092,861,서울 관악구 봉천동 1732-6,0.61,126.9407,37.4769,cctv
1093,862,서울 관악구 봉천동 1732-6,0.61,126.9408,37.4768,cctv
1094,863,서울 관악구 봉천동 1732-6,0.6,126.9411,37.4768,cctv
1095,864,서울 관악구 봉천동 1693-41,0.96,126.9538,37.4758,cctv
1096,865,서울 관악구 봉천동 1693-42,0.96,126.9552,37.4777,cctv
1097,866,서울 관악구 봉천동 983-2,0.74,126.9407,37.4867,cctv
1098,867,서울 관악구 봉천동 983-2,0.75,126.9406,37.4867,cctv
1099,868,서울 관악구 봉천동 983-2,0.73,126.9407,37.4866,cctv
1100,869,서울 관악구 봉천동 983-2,0.75,126.9407,37.4868,cctv
1101,870,서울 관악구 봉천동 938-1,0.74,126.9408,37.4867,cctv
1102,871,서울 관악구 봉천동 466-30,0.65,126.9485,37.4863,cctv
1103,872,서울 관악구 봉천동 466-25,0.66,126.9486,37.4864,cctv
1104,873,서울 관악구 봉천동 465-7,0.66,126.9484,37.4864,cctv
1105,874,서울 관악구 봉천동 738-75,0.65,126.9484,37.4863,cctv
1106,875,서울 관악구 봉천동 466-30,0.65,126.9485,37.4863,cctv
1107,876,서울 관악구 봉천동 466-25,0.65,126.9486,37.4863,cctv
1108,877,서울 관악구 봉천동 738-154,0.75,126.9527,37.4843,cctv
1109,878,서울 관악구 봉천동 1519-4,0.58,126.9509,37.4836,cctv
1110,879,서울 관악구 봉천동 41-538,0.76,126.9527,37.4844,cctv
1111,880,서울 관악구 봉천동 738-154,0.75,126.9527,37.4843,cctv
1112,881,서울 관악구 봉천동 738-154,0.75,126.9526,37.4844,cctv
1113,882,서울 관악구 봉천동 41-538,0.76,126.9527,37.4844,cctv
1114,883,서울 관악구 봉천동 산 76-34,0.98,126.9562,37.4825,cctv
1115,884,서울 관악구 봉천동 63-81,0.97,126.956,37.4826,cctv
1116,885,서울 관악구 봉천동 787-4,0.99,126.9562,37.4827,cctv
1117,886,서울 관악구 봉천동 66-28,0.99,126.9563,37.4824,cctv
1118,887,서울 관악구 봉천동 산 76-34,0.97,126.9561,37.4823,cctv
1119,888,서울 관악구 신림동 10-471,0.95,126.9349,37.4836,cctv
1120,889,서울 관악구 신림동 10-471,0.94,126.935,37.4836,cctv
1121,890,서울 관악구 신림동 10-471,0.95,126.9349,37.4835,cctv
1122,891,서울 관악구 신림동 10-471,0.95,126.9349,37.4837,cctv
1123,892,서울 관악구 신림동 10-471,0.97,126.9347,37.4836,cctv
1124,893,서울 관악구 신림동 92-152,0.95,126.9348,37.479,cctv
1125,894,서울 관악구 신림동 92-133,0.94,126.9349,37.479,cctv
1126,895,서울 관악구 신림동 92-91,0.94,126.9349,37.4789,cctv
1127,896,서울 관악구 신림동 92-152,0.95,126.9348,37.479,cctv
1128,897,서울 관악구 신림동 92-133,0.96,126.9347,37.4789,cctv
1129,898,서울 관악구 신림동 94-312,0.66,126.9386,37.4783,cctv
1130,899,서울 관악구 신림동 94-312,0.65,126.9387,37.4783,cctv
1131,900,서울 관악구 신림동 94-253,0.66,126.9386,37.4782,cctv
1132,901,서울 관악구 신림동 94-190,0.67,126.9385,37.4783,cctv
1133,902,서울 관악구 신림동 94-190,0.65,126.9386,37.4784,cctv
1134,903,서울 관악구 봉천동 1693-4,0.38,126.9412,37.4798,cctv
1135,904,서울 관악구 봉천동 1526-35,0.37,126.9413,37.4799,cctv
1136,905,서울 관악구 봉천동 1693-4,0.38,126.9412,37.4799,cctv
1137,906,서울 관악구 봉천동 1529-42,0.39,126.9411,37.4797,cctv
1138,907,서울 관악구 봉천동 1529-37,0.4,126.941,37.4798,cctv
1139,908,서울 관악구 봉천동 1693-4,0.38,126.9413,37.4797,cctv
1140,909,서울 관악구 봉천동 981-13,0.7,126.9378,37.4833,cctv
1141,910,서울 관악구 봉천동 981-13,0.7,126.9378,37.4834,cctv
1142,911,서울 관악구 봉천동 947-5,0.68,126.938,37.4833,cctv
1143,912,서울 관악구 봉천동 1693-1,0.7,126.9377,37.4832,cctv
1144,913,서울 관악구 봉천동 981-4,0.24,126.9474,37.4798,cctv
1145,914,서울 관악구 봉천동 896-28,0.23,126.9473,37.4799,cctv
1146,915,서울 관악구 봉천동 981-4,0.25,126.9475,37.4797,cctv
1147,916,서울 관악구 봉천동 981-4,0.23,126.9474,37.4799,cctv
1148,917,서울 관악구 봉천동 981-4,0.25,126.9474,37.4796,cctv
1149,918,서울 관악구 봉천동 898-1,0.24,126.9473,37.4797,cctv
1150,919,서울 관악구 봉천동 1693-14,0.42,126.9492,37.479,cctv
1151,920,서울 관악구 봉천동 1573-12,0.43,126.9492,37.4788,cctv
1152,921,서울 관악구 봉천동 1693-14,0.44,126.9494,37.4789,cctv
1153,922,서울 관악구 봉천동 1693-14,0.41,126.949,37.479,cctv
1154,923,서울 관악구 봉천동 1693-23,0.42,126.9471,37.4776,cctv
1155,924,서울 관악구 신림동 98-50,0.8,126.9408,37.4748,cctv
1156,925,서울 관악구 신림동 103-27,0.93,126.9413,37.4733,cctv
1157,926,서울 관악구 봉천동 960-2,0.96,126.9358,37.4855,cctv
1158,927,서울 관악구 봉천동 978-13,0.96,126.9359,37.4855,cctv
1159,928,서울 관악구 봉천동 978-13,0.95,126.9358,37.4853,cctv
1160,929,서울 관악구 봉천동 979-7,0.32,126.942,37.4825,cctv
1161,930,서울 관악구 봉천동 912-20,0.17,126.9463,37.4823,cctv
1162,931,서울 관악구 봉천동 979-5,0.15,126.9463,37.4821,cctv
1163,932,서울 관악구 봉천동 942-29,0.69,126.9393,37.4852,cctv
1164,933,서울 관악구 봉천동 979-5,0.14,126.9461,37.4821,cctv
1165,934,서울 관악구 봉천동 941-25,0.7,126.9393,37.4853,cctv
1166,935,서울 관악구 봉천동 975-19,0.65,126.9406,37.4856,cctv
1167,936,서울 관악구 봉천동 975-19,0.66,126.9406,37.4857,cctv
1168,937,서울 관악구 봉천동 975-19,0.65,126.9405,37.4856,cctv
1169,938,서울 관악구 봉천동 936-5,0.65,126.9407,37.4857,cctv
1170,939,서울 관악구 봉천동 975-19,0.65,126.9406,37.4856,cctv
1171,940,서울 관악구 봉천동 975-35,0.37,126.9438,37.4842,cctv
1172,941,서울 관악구 봉천동 975-15,0.56,126.9421,37.4855,cctv
1173,942,서울 관악구 봉천동 1708-4,0.53,126.9436,37.4857,cctv
1174,943,서울 관악구 봉천동 975-12,0.28,126.945,37.4836,cctv
1175,944,서울 관악구 봉천동 975-12,0.28,126.9451,37.4836,cctv
1176,945,서울 관악구 봉천동 975-12,0.27,126.9451,37.4835,cctv
1177,946,서울 관악구 봉천동 909-21,0.28,126.9452,37.4836,cctv
1178,947,서울 관악구 봉천동 975-11,0.39,126.9461,37.4845,cctv
1179,948,서울 관악구 봉천동 산 105-19,0.93,126.9381,37.4873,cctv
1180,949,서울 관악구 봉천동 645-38,0.95,126.9379,37.4873,cctv
1181,950,서울 관악구 봉천동 산 105-19,0.94,126.9381,37.4874,cctv
1182,951,서울 관악구 봉천동 645-38,0.93,126.938,37.4872,cctv
1183,952,서울 관악구 봉천동 636-143,0.93,126.9382,37.4873,cctv
1184,953,서울 관악구 봉천동 635-383,0.91,126.9416,37.4887,cctv
1185,954,서울 관악구 봉천동 635-383,0.9,126.9415,37.4886,cctv
1186,955,서울 관악구 봉천동 635-383,0.91,126.9417,37.4888,cctv
1187,956,서울 관악구 봉천동 635-291,0.9,126.9418,37.4887,cctv
1188,957,서울 관악구 봉천동 635-665,0.91,126.9414,37.4887,cctv
1189,958,서울 관악구 봉천동 50-8,0.76,126.9522,37.4851,cctv
1190,959,서울 관악구 봉천동 981-3,0.21,126.9475,37.4807,cctv
1191,960,서울 관악구 봉천동 882-5,0.22,126.9477,37.4807,cctv
1192,961,서울 관악구 봉천동 981-3,0.2,126.9474,37.4807,cctv
1193,962,서울 관악구 봉천동 981-3,0.21,126.9476,37.4808,cctv
1194,963,서울 관악구 봉천동 981-9,0.24,126.9427,37.4802,cctv
1195,964,서울 관악구 봉천동 896-10,0.21,126.9475,37.4806,cctv
1196,965,서울 관악구 봉천동 929-23,0.26,126.9425,37.4802,cctv
1197,966,서울 관악구 봉천동 920,0.24,126.9427,37.4803,cctv
1198,967,서울 관악구 봉천동 981-9,0.23,126.9428,37.4802,cctv
1199,968,서울 관악구 봉천동 929-23,0.25,126.9426,37.4801,cctv
1200,969,서울 관악구 신림동 98-350,0.8,126.9398,37.4753,cctv
1201,970,서울 관악구 봉천동 981-9,0.17,126.9433,37.4811,cctv
1202,971,서울 관악구 봉천동 981-9,0.19,126.9431,37.4811,cctv
1203,972,서울 관악구 봉천동 981-9,0.17,126.9433,37.4812,cctv
1204,973,서울 관악구 봉천동 921-34,0.15,126.9435,37.4811,cctv
1205,974,서울 관악구 봉천동 738-69,0.89,126.9474,37.4889,cctv
1206,975,서울 관악구 봉천동 492-1,0.88,126.9472,37.4888,cctv
1207,976,서울 관악구 봉천동 산 101-216,0.9,126.9476,37.4889,cctv
1208,977,서울 관악구 봉천동 975-5,0.49,126.9487,37.4845,cctv
1209,978,서울 관악구 봉천동 890-1,0.49,126.9486,37.4845,cctv
1210,979,서울 관악구 봉천동 1705,0.5,126.9489,37.4845,cctv
1211,980,서울 관악구 봉천동 975-28,0.5,126.9488,37.4846,cctv
1212,981,서울 관악구 봉천동 633-10,0.73,126.942,37.4871,cctv
1213,982,서울 관악구 봉천동 622-1,0.72,126.942,37.487,cctv
1214,983,서울 관악구 봉천동 1589-13,0.71,126.9513,37.4769,cctv
1215,984,서울 관악구 봉천동 1701-1,0.73,126.9516,37.4769,cctv
1216,985,서울 관악구 봉천동 1693-28,0.75,126.9516,37.4767,cctv
1217,986,서울 관악구 봉천동 1693-28,0.7,126.9515,37.4772,cctv
1218,987,서울 관악구 봉천동 1714-4,0.61,126.9392,37.4838,cctv
1219,988,서울 관악구 봉천동 1714-4,0.62,126.9392,37.4839,cctv
1220,989,서울 관악구 신림동 408-35,0.99,126.9361,37.4759,cctv
1221,990,서울 관악구 신림동 408-35,0.99,126.9361,37.4759,cctv
1222,991,서울 관악구 신림동 1511,0.8,126.9367,37.4837,cctv
1223,992,서울 관악구 신림동 10-628,0.8,126.9368,37.4839,cctv
1224,993,서울 관악구 신림동 10-622,0.78,126.9369,37.4836,cctv
1225,994,서울 관악구 봉천동 49-51,0.67,126.951,37.4849,cctv
1226,995,서울 관악구 봉천동 50-107,0.66,126.951,37.4848,cctv
1227,996,서울 관악구 봉천동 822,0.75,126.9472,37.4876,cctv
1228,997,서울 관악구 봉천동 480-115,0.75,126.9481,37.4874,cctv
1229,998,서울 관악구 봉천동 636-143,0.9,126.9387,37.4873,cctv
1230,999,서울 관악구 봉천동 644-18,0.89,126.9388,37.4873,cctv
1231,1000,서울 관악구 봉천동 975-19,0.64,126.9409,37.4857,cctv
1232,1001,서울 관악구 봉천동 644-18,0.89,126.9388,37.4873,cctv
1233,1002,서울 관악구 봉천동 644-22,0.89,126.9387,37.4872,cctv
1234,1003,서울 관악구 봉천동 975-19,0.64,126.9408,37.4857,cctv
1235,1004,서울 관악구 봉천동 935-11,0.64,126.9408,37.4856,cctv
1236,1005,서울 관악구 봉천동 1534-40,0.5,126.9397,37.48,cctv
1237,1006,서울 관악구 봉천동 1534-40,0.51,126.9396,37.48,cctv
1238,1007,서울 관악구 봉천동 1534-40,0.5,126.9397,37.4799,cctv
1239,1008,서울 관악구 봉천동 1534-40,0.51,126.9396,37.4799,cctv
1240,1009,서울 관악구 봉천동 1693-5,0.49,126.9399,37.4798,cctv
1241,1010,서울 관악구 봉천동 635-381,0.74,126.9412,37.4869,cctv
1242,1011,서울 관악구 봉천동 938-3,0.73,126.9412,37.4868,cctv
1243,1012,서울 관악구 봉천동 952-19,0.85,126.9386,37.4866,cctv
1244,1013,서울 관악구 봉천동 952-19,0.85,126.9385,37.4866,cctv
1245,1014,서울 관악구 봉천동 1693-2,0.52,126.9394,37.482,cctv
1246,1015,서울 관악구 봉천동 1524-46,0.53,126.9393,37.4819,cctv
1247,1016,서울 관악구 봉천동 1693-2,0.53,126.9393,37.482,cctv
1248,1017,서울 관악구 봉천동 1693-2,0.52,126.9394,37.482,cctv
1249,1018,서울 관악구 봉천동 975-5,0.49,126.9495,37.4838,cctv
1250,1019,서울 관악구 봉천동 975-5,0.49,126.9495,37.4839,cctv
1251,1020,서울 관악구 신림동 408-35,0.96,126.9361,37.4763,cctv
1252,1021,서울 관악구 신림동 94-33,0.8,126.9375,37.4772,cctv
1253,1022,서울 관악구 신림동 808-393,0.81,126.9374,37.4772,cctv
1254,1023,서울 관악구 신림동 808-393,0.81,126.9373,37.4773,cctv
1255,1024,서울 관악구 신림동 94-140,0.8,126.9374,37.4774,cctv
1256,1025,서울 관악구 신림동 94-140,0.8,126.9374,37.4774,cctv
1257,1026,서울 관악구 봉천동 463-92,0.52,126.9475,37.4854,cctv
1258,1027,서울 관악구 봉천동 463-92,0.52,126.9475,37.4854,cctv
1259,1028,서울 관악구 봉천동 888-11,0.52,126.9474,37.4854,cctv
1260,1029,서울 관악구 봉천동 738-360,0.53,126.9475,37.4855,cctv
1261,1030,서울 관악구 봉천동 975-5,0.52,126.9483,37.485,cctv
1262,1031,서울 관악구 봉천동 887-32,0.51,126.9483,37.4849,cctv
1263,1032,서울 관악구 봉천동 458,0.54,126.9484,37.4852,cctv
1264,1033,서울 관악구 봉천동 887-32,0.51,126.9482,37.485,cctv
1265,1034,서울 관악구 봉천동 957-14,0.9,126.9371,37.486,cctv
1266,1035,서울 관악구 봉천동 957-11,0.91,126.9371,37.4861,cctv
1267,1036,서울 관악구 봉천동 957-38,0.89,126.937,37.4857,cctv
1268,1037,서울 관악구 봉천동 957-37,0.89,126.9371,37.4858,cctv
1269,1038,서울 관악구 봉천동 957-36,0.88,126.9371,37.4857,cctv
1270,1039,서울 관악구 봉천동 957-22,0.85,126.9376,37.4857,cctv
1271,1040,서울 관악구 봉천동 957-23,0.85,126.9375,37.4857,cctv
1272,1041,서울 관악구 봉천동 957-23,0.85,126.9375,37.4857,cctv
1273,1042,서울 관악구 봉천동 1718,0.98,126.9439,37.4898,cctv
1274,1043,서울 관악구 봉천동 884-43,0.25,126.9478,37.482,cctv
1275,1044,서울 관악구 봉천동 41-271,0.89,126.9537,37.4853,cctv
1276,1045,서울 관악구 봉천동 41-271,0.89,126.9538,37.4853,cctv
1277,1046,서울 관악구 봉천동 41-271,0.89,126.9537,37.4853,cctv
1278,1047,서울 관악구 봉천동 41-284,0.87,126.9536,37.4852,cctv
1279,1048,서울 관악구 봉천동 738-408,0.76,126.9482,37.4875,cctv
1280,1049,서울 관악구 봉천동 464-28,0.75,126.9482,37.4874,cctv
1281,1050,서울 관악구 신림동 1564-68,0.7,126.9407,37.4759,cctv
1282,1051,서울 관악구 신림동 1564-76,0.67,126.941,37.476,cctv
1283,1052,서울 관악구 봉천동 1606-11,0.94,126.9538,37.4761,cctv
1284,1053,서울 관악구 봉천동 1606-11,0.94,126.9536,37.4759,cctv
1285,1054,서울 관악구 신림동 408-156,0.96,126.9357,37.4769,cctv
1286,1055,서울 관악구 신림동 1510-2,0.87,126.9356,37.4827,cctv
1287,1056,서울 관악구 봉천동 1512-9,0.55,126.9498,37.4844,cctv
1288,1057,서울 관악구 봉천동 1512-18,0.55,126.9495,37.4846,cctv
1289,1058,서울 관악구 봉천동 1693-19,0.37,126.9448,37.4778,cctv
1290,1059,서울 관악구 봉천동 981-3,0.35,126.9491,37.4805,cctv
1291,1060,서울 관악구 봉천동 1693-4,0.44,126.9402,37.4806,cctv
1292,1061,서울 관악구 봉천동 1693-26,0.56,126.9494,37.4773,cctv
1293,1062,서울 관악구 봉천동 556-89,0.59,126.9494,37.477,cctv
1294,1063,서울 관악구 봉천동 635-383,0.84,126.943,37.4884,cctv
1295,1,서울특별시 관악구 양녕로6길 78,0.56,126.950727513268,37.4835032415789,women_protective_house
1296,2,서울특별시 관악구 관악로 132,0.8,126.952720071703,37.4770139973479,women_protective_house
1297,3,서울특별시 관악구 관악로17길 25,0.45,126.95025710316,37.4806955912288,women_protective_house
1298,4,서울특별시 관악구 관악로5길 84,0.76,126.951736764534,37.4765925580132,women_protective_house
1299,5,서울특별시 관악구 남부순환로 218길 46,0.47,126.950047344898,37.4793834533004,women_protective_house
1300,6,서울특별시 관악구 은천로 143,0.82,126.951265478693,37.4866312249968,women_protective_house
1301,7,서울특별시 관악구 장군봉7길 2,0.51,126.939438548588,37.4805811588285,women_protective_house
1302,8,서울특별시 관악구 중앙길 78,0.69,126.950768991519,37.485423848405,women_protective_house
1303,9,서울특별시 관악구 복은길 60,0.9,126.939194045505,37.4745239072927,women_protective_house
1304,10,서울특별시 관악구 관악로144,0.74,126.952601346066,37.4779373944062,women_protective_house
1305,11,서울특별시 관악구 관악로12길 17,0.79,126.953377440912,37.4781789935059,women_protective_house
1306,12,서울특별시 관악구 남부순환로 1716,0.44,126.940613730465,37.4825397376028,women_protective_house
1307,13,서울특별시 관악구 관악로 15길 39,0.45,126.950184316356,37.4803185783904,women_protective_house
1308,14,서울특별시 관악구 관악로 154,0.7,126.952620964816,37.478916799431,women_protective_house
1309,15,서울특별시 관악구 남부순환로 1766,0.11,126.946114635644,37.481700832272,women_protective_house
1310,16,서울특별시 관악구 봉천로 466,0.58,126.951638187547,37.4820210080697,women_protective_house
1311,17,서울특별시 관악구 관악로17길 3,0.56,126.951517874514,37.4806435864637,women_protective_house
1312,18,서울특별시 관악구 남부순환로 1820,0.61,126.952083773717,37.4809479979455,women_protective_house
1313,1,서울특별시 관악구 쑥고개로 44,0.38,126.941640745455,37.479117496604,women_protective_parcel
1314,2,서울 관악구 관악로 145,0.64,126.951501244173,37.4782106746327,women_protective_parcel
1315,3,서울 관악구 신림로36길 12-10,0.88,126.937941627879,37.4756616820323,women_protective_parcel
1316,4,서울 관악구 은천로 110,0.65,126.947348941536,37.4866845060437,women_protective_parcel
